nation,state,county,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16
US,Arizona,Greenlee,,0,0,0,0,0,0,0,0,0,100,0,100
US,Minnesota,Lincoln,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Scurry,,0,0,0,0,0,0,0,0,0,0,100,100
US,Illinois,Gallatin,,0,0,0,0,0,0,0,0,0,0,100,100
US,Illinois,Moultrie,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Nobles,,0,0,0,0,0,0,0,0,0,0,0,100
US,Missouri,Unknown,,0,0,0,0,0,0,0,0,1000,-700,-200,100
US,Oklahoma,Kiowa,,0,0,0,0,0,0,0,0,0,100,0,100
US,Texas,Crane,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Pike,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Winnebago,,0,0,0,0,0,0,0,0,0,0,100,100
US,Texas,Gillespie,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Major,,0,0,0,0,0,0,0,0,0,0,100,100
US,Arkansas,Perry,,100,100,100,100,100,100,100,100,100,100,100,100
US,Louisiana,Madison,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Lamb,,0,0,0,0,0,0,0,0,0,100,0,100
US,South Dakota,Hamlin,,0,0,0,0,0,0,0,0,0,100,0,100
US,Florida,Franklin,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wyoming,Park,,100,100,100,100,100,100,100,100,100,100,100,100
US,Missouri,Iron,,0,0,0,0,0,0,0,0,0,0,0,100
US,Illinois,Perry,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Concho,,0,0,0,0,0,0,0,0,0,0,0,100
US,Oklahoma,Beaver,,100,100,100,100,100,100,100,100,100,100,100,100
US,Georgia,Treutlen,,100,100,100,100,100,100,100,100,100,100,100,100
US,Illinois,Wabash,,100,100,100,100,100,100,100,100,100,100,100,100
US,New Mexico,Quay,,0,0,0,0,0,0,0,0,0,0,0,100
US,Indiana,Ohio,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Sargent,,0,0,0,0,0,0,0,0,0,0,0,100
US,Illinois,Richland,,100,100,100,100,100,100,100,100,100,100,100,100
US,Washington,Pacific,,0,0,0,0,0,0,0,0,0,0,0,100
US,Alaska,Bethel Census Area,,100,100,100,100,100,100,100,100,100,100,100,100
US,Alaska,Southeast Fairbanks Census Area,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Delta,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Barber,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Howard,,0,0,0,0,0,0,0,0,0,0,0,100
US,Illinois,Alexander,,0,0,0,0,0,0,0,0,0,0,0,100
US,Missouri,Gentry,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Grundy,,100,100,100,100,100,100,100,100,100,100,100,100
US,Colorado,Prowers,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Nevada,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Box Butte,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Falls,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Moody,,0,0,0,0,0,0,0,0,0,0,0,100
US,Kansas,Wabaunsee,,100,100,100,100,100,100,100,100,100,100,100,100
US,Colorado,Rio Blanco,,100,100,100,100,100,100,100,100,100,100,100,100
US,Pennsylvania,Cameron,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Phillips,,0,0,0,0,0,0,0,0,0,0,0,100
US,South Dakota,Meade,,100,100,100,100,100,100,100,100,100,100,100,100
US,Idaho,Washington,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Smith,,0,0,0,0,0,0,0,0,0,0,0,100
US,Minnesota,Mahnomen,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Cherry,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Wilbarger,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Emmons,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Anderson,,0,0,0,0,0,0,0,0,0,0,0,100
US,Arkansas,Woodruff,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Norman,,0,0,0,0,0,0,0,0,0,0,0,100
US,Iowa,Taylor,,100,100,100,100,100,100,100,100,100,100,100,100
US,Idaho,Adams,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Rolette,,0,0,0,0,0,0,0,0,0,0,0,100
US,Iowa,Hardin,,100,100,100,100,100,100,100,100,100,100,100,100
US,Missouri,Miller,,0,0,0,0,0,0,0,0,0,0,0,100
US,Kentucky,Letcher,,100,100,100,100,100,100,100,100,100,100,100,100
US,Indiana,Pulaski,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Hart,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Hemphill,,100,100,100,100,100,100,100,100,100,100,100,100
US,Montana,Beaverhead,,100,100,100,100,100,100,100,100,100,100,100,100
US,Montana,Stillwater,,100,100,100,100,100,100,100,100,100,100,100,100
US,Florida,Gulf,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Aurora,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Marshall,,100,100,100,100,100,100,100,100,100,100,100,100
US,Pennsylvania,Sullivan,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oregon,Crook,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Douglas,,100,100,100,100,100,100,100,100,100,100,100,100
US,Tennessee,Moore,,0,0,0,0,0,0,0,0,0,0,0,100
US,South Dakota,Todd,,100,100,100,100,100,100,100,100,100,100,100,100
US,Washington,Columbia,,100,100,100,100,100,100,100,100,100,100,100,100
US,Montana,Golden Valley,,0,0,0,0,0,0,0,0,0,0,0,100
US,Washington,Pend Oreille,,100,100,100,100,100,100,100,100,100,100,100,100
US,Virginia,Galax city,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wisconsin,Trempealeau,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,La Salle,,0,0,0,0,0,0,0,0,0,0,0,100
US,Alaska,Nome Census Area,,0,0,0,0,0,0,0,0,0,0,0,100
US,Vermont,Essex,,100,100,100,100,100,100,100,100,100,100,100,100
US,Colorado,Huerfano,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Gosper,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Clark,,100,100,100,100,100,100,100,100,100,100,100,100
US,New Mexico,Roosevelt,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Johnson,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Yell,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Dickinson,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wisconsin,Menominee,,100,100,100,100,100,100,100,100,100,100,100,100
US,Montana,Liberty,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Bowman,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Doniphan,,100,100,100,100,100,100,100,100,100,100,100,100
US,Tennessee,Van Buren,,0,0,0,0,0,0,0,0,0,0,0,100
US,Iowa,Kossuth,,100,100,100,100,100,100,100,100,100,100,100,100
US,Missouri,Andrew,,0,0,0,0,0,0,0,0,0,0,0,100
US,South Dakota,Brule,,0,0,0,0,0,0,0,0,0,0,0,100
US,Kansas,Greenwood,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Crosby,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Marion,,0,0,0,0,0,0,0,0,0,0,0,100
US,Ohio,Pike,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Seward,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Morgan,,0,0,0,0,0,0,0,0,0,0,0,100
US,Pennsylvania,Warren,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,McHenry,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Motley,,0,0,0,0,0,0,0,0,0,0,0,100
US,Missouri,Worth,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Dickinson,,0,0,0,0,0,0,0,0,0,0,0,100
US,Oklahoma,Okfuskee,,0,0,0,0,0,0,0,0,0,0,0,100
US,Utah,Grand,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Pipestone,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,McIntosh,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Scott,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oregon,Coos,,0,0,0,0,0,0,0,0,0,0,0,100
US,Minnesota,Koochiching,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Cass,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Stephens,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Hansford,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Burt,,100,100,100,100,100,100,100,100,100,100,100,100
US,Michigan,Menominee,,0,0,0,0,0,0,0,0,0,0,0,100
US,Minnesota,Redwood,,100,100,100,100,100,100,100,100,100,100,100,100
Yemen,,,,0,0,0,0,0,0,0,0,0,0,0,100
US,Minnesota,Lac qui Parle,,100,100,100,100,100,100,100,100,100,100,100,100
US,West Virginia,Grant,,0,0,0,0,0,0,0,0,0,0,0,100
US,New Hampshire,Unknown,,0,0,0,0,0,0,0,0,0,0,0,100
US,Virginia,Fairfax city,,0,0,0,0,0,0,0,0,100,-100,0,100
US,Texas,Dimmit,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Foster,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Corson,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Pierce,,0,0,0,0,0,0,0,0,0,0,0,100
US,Wisconsin,Green Lake,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Madison,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wisconsin,Washburn,,0,0,0,0,0,0,0,0,0,0,0,100
US,Illinois,Pike,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Dallas,,100,100,100,100,100,100,100,100,100,100,100,100
US,Virginia,Lancaster,,100,100,100,100,100,100,100,100,100,100,100,100
US,Louisiana,East Carroll,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Powell,,100,100,100,100,100,100,100,100,100,100,100,100
France,Saint Pierre and Miquelon,,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Roseau,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Franklin,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Wright,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Kearny,,0,0,0,0,0,0,0,0,0,0,0,100
US,Kentucky,Livingston,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Mitchell,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Morrill,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Eddy,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Woodward,,100,100,100,100,100,100,100,100,100,100,100,100
US,Montana,Meagher,,100,100,100,100,100,100,100,100,100,100,100,100
US,Florida,Taylor,,100,100,100,100,100,100,100,100,100,100,100,100
US,West Virginia,Summers,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Franklin,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Stafford,,100,100,100,100,100,100,100,100,100,100,100,100
US,Alaska,Yukon-Koyukuk Census Area,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Callahan,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Adair,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Sioux,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Unknown,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Knox,,100,100,100,100,100,100,100,100,100,100,100,100
US,Alaska,Petersburg Borough,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oregon,Jefferson,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Stutsman,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Marshall,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Miner,,0,0,0,0,0,0,0,0,0,0,0,100
US,Virginia,Bristol city,,100,100,100,100,100,100,100,100,100,100,100,100
US,Illinois,Stark,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Tillman,,100,100,100,100,100,100,100,100,100,100,100,100
US,Idaho,Caribou,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Big Stone,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wyoming,Niobrara,,100,100,100,100,100,100,100,100,100,100,100,100
US,New Mexico,Lincoln,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Montgomery,,100,100,100,100,100,100,100,100,100,100,100,100
US,Michigan,Chippewa,,100,100,100,100,100,100,100,100,100,100,100,100
China,Tibet,,,100,100,100,100,100,100,100,100,100,100,100,100
US,West Virginia,Pleasants,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Hyde,,0,0,0,0,0,0,0,0,0,0,0,100
US,Illinois,Schuyler,,100,100,100,100,100,100,100,100,100,100,100,100
US,Arkansas,Jackson,,0,0,0,0,0,0,0,0,0,0,0,100
US,Indiana,Pike,,0,0,0,0,0,0,0,0,0,0,0,100
US,Wyoming,Sublette,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Cowley,,100,100,100,100,100,100,100,100,100,100,100,100
US,New Mexico,Catron,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Nemaha,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Dakota,Oliver,,100,100,100,100,100,100,100,100,100,100,100,100
US,Virginia,Radford city,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Pratt,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Sully,,0,0,0,0,0,0,0,0,0,0,0,100
US,Virginia,Covington city,,100,100,100,100,100,100,100,100,100,100,100,100
US,Illinois,Greene,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Freestone,,0,0,0,0,0,0,0,0,0,0,0,100
US,Nebraska,Otoe,,100,100,100,100,100,100,100,100,100,100,100,100
US,Colorado,Gilpin,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Hamilton,,0,0,0,0,0,0,0,0,0,0,0,100
US,Wisconsin,Price,,0,0,0,0,0,0,0,0,0,0,0,100
US,Texas,Frio,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Mason,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Gove,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oregon,Sherman,,100,100,100,100,100,100,100,100,100,100,100,100
US,Minnesota,Sibley,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Armstrong,,0,0,0,0,0,0,0,0,0,0,0,100
US,West Virginia,Lincoln,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Divide,,100,100,100,100,100,100,100,100,100,100,100,100
US,Missouri,Clark,,100,100,100,100,100,100,100,100,100,100,100,100
US,North Carolina,Bladen,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Greene,,100,100,100,100,100,100,100,100,100,100,100,100
US,Virginia,Rappahannock,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Clay,,100,100,100,100,100,100,100,100,100,100,100,100
US,Illinois,Clay,,0,0,0,0,0,0,0,0,0,0,0,100
US,Minnesota,Swift,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Carter,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Lawrence,,100,100,100,100,100,100,100,100,100,100,100,100
US,Missouri,Oregon,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kansas,Jackson,,100,100,100,100,100,100,100,100,100,100,100,100
US,South Dakota,Fall River,,100,100,100,100,100,100,100,100,100,100,100,100
US,Kentucky,Gallatin,,0,0,0,0,0,0,0,0,0,0,0,100
US,Missouri,Madison,,100,100,100,100,100,100,100,100,100,100,100,100
US,Michigan,Luce,,100,100,100,100,100,100,100,100,100,100,100,100
US,Nebraska,Stanton,,100,100,100,100,100,100,100,100,100,100,100,100
US,Oklahoma,Atoka,,100,100,100,100,100,100,100,100,100,100,100,100
US,Wyoming,Big Horn,,0,0,0,0,0,0,0,0,0,0,0,100
US,North Dakota,Grant,,100,100,100,100,100,100,100,100,100,100,100,100
US,Illinois,Calhoun,,100,100,100,100,100,100,100,100,100,100,100,100
US,Iowa,Union,,0,0,0,0,0,0,0,0,0,0,0,100
US,Kentucky,Rowan,,0,0,0,0,0,0,0,0,0,0,0,100
US,Missouri,Shelby,,100,100,100,100,100,100,100,100,100,100,100,100
US,Texas,Sabine,,100,100,100,100,100,100,100,100,100,100,100,100
